Person ID,First Name,Last Name,Num Publications,MeSH Term,PMID
1,Chunhua,Weng,195,Decision Support Techniques,24051479
1,Chunhua,Weng,195,Delivery of Health Care,24051479
1,Chunhua,Weng,195,Genetic Testing,24051479
1,Chunhua,Weng,195,"Genetics, Medical",24051479
1,Chunhua,Weng,195,Genomics,24051479
1,Chunhua,Weng,195,Humans,24051479
1,Chunhua,Weng,195,Program Evaluation,24051479
1,Chunhua,Weng,195,Clinical Trials as Topic,24036004
1,Chunhua,Weng,195,Data Mining,24036004
1,Chunhua,Weng,195,Eligibility Determination,24036004
1,Chunhua,Weng,195,Humans,24036004
1,Chunhua,Weng,195,Disease,24001516
1,Chunhua,Weng,195,Electronic Health Records,24001516
1,Chunhua,Weng,195,Genetic Association Studies,24001516
1,Chunhua,Weng,195,Genetic Markers,24001516
1,Chunhua,Weng,195,Humans,24001516
1,Chunhua,Weng,195,Phenotype,24001516
1,Chunhua,Weng,195,Biological Ontologies,23920980
1,Chunhua,Weng,195,Computer-Assisted Instruction,23920980
1,Chunhua,Weng,195,"Databases, Factual",23920980
1,Chunhua,Weng,195,Information Dissemination,23920980
1,Chunhua,Weng,195,Information Storage and Retrieval,23920980
1,Chunhua,Weng,195,Medical Informatics,23920980
1,Chunhua,Weng,195,Natural Language Processing,23920980
1,Chunhua,Weng,195,Research Design,23920980
1,Chunhua,Weng,195,Terminology as Topic,23920980
1,Chunhua,Weng,195,Universities,23920980
1,Chunhua,Weng,195,Data Mining,23920601
1,Chunhua,Weng,195,Disease,23920601
1,Chunhua,Weng,195,Electronic Health Records,23920601
1,Chunhua,Weng,195,Eligibility Determination,23920601
1,Chunhua,Weng,195,Humans,23920601
1,Chunhua,Weng,195,Patient Selection,23920601
1,Chunhua,Weng,195,Randomized Controlled Trials as Topic,23920601
1,Chunhua,Weng,195,Registries,23920601
1,Chunhua,Weng,195,United States,23920601
1,Chunhua,Weng,195,Clinical Trials as Topic,23916863
1,Chunhua,Weng,195,Humans,23916863
1,Chunhua,Weng,195,Treatment Outcome,23916863
1,Chunhua,Weng,195,Algorithms,23837993
1,Chunhua,Weng,195,Chemical and Drug Induced Liver Injury,23837993
1,Chunhua,Weng,195,Electronic Health Records,23837993
1,Chunhua,Weng,195,Humans,23837993
1,Chunhua,Weng,195,Phenotype,23837993
1,Chunhua,Weng,195,Documentation,23820016
1,Chunhua,Weng,195,Electronic Health Records,23820016
1,Chunhua,Weng,195,New York City,23820016
1,Chunhua,Weng,195,Algorithms,23684593
1,Chunhua,Weng,195,Appointments and Schedules,23684593
1,Chunhua,Weng,195,Biomedical Research,23684593
1,Chunhua,Weng,195,Clinical Trials as Topic,23684593
1,Chunhua,Weng,195,Delivery of Health Care,23684593
1,Chunhua,Weng,195,Learning,23684593
1,Chunhua,Weng,195,"Models, Organizational",23684593
1,Chunhua,Weng,195,Patient Care,23684593
1,Chunhua,Weng,195,Privacy,23684593
1,Chunhua,Weng,195,Adult,23495669
1,Chunhua,Weng,195,Aged,23495669
1,Chunhua,Weng,195,Alcoholism,23495669
1,Chunhua,Weng,195,Case-Control Studies,23495669
1,Chunhua,Weng,195,Clinical Coding,23495669
1,Chunhua,Weng,195,"Confounding Factors, Epidemiologic",23495669
1,Chunhua,Weng,195,Data Collection,23495669
1,Chunhua,Weng,195,Data Mining,23495669
1,Chunhua,Weng,195,Dental Records,23495669
1,Chunhua,Weng,195,"Diabetes Mellitus, Type 1",23495669
1,Chunhua,Weng,195,"Diabetes Mellitus, Type 2",23495669
1,Chunhua,Weng,195,Electronic Health Records,23495669
1,Chunhua,Weng,195,Epidemiology,23495669
1,Chunhua,Weng,195,Female,23495669
1,Chunhua,Weng,195,Hispanic or Latino,23495669
1,Chunhua,Weng,195,Humans,23495669
1,Chunhua,Weng,195,Hypercholesterolemia,23495669
1,Chunhua,Weng,195,Hyperlipidemias,23495669
1,Chunhua,Weng,195,Hypertension,23495669
1,Chunhua,Weng,195,Male,23495669
1,Chunhua,Weng,195,Middle Aged,23495669
1,Chunhua,Weng,195,New York,23495669
1,Chunhua,Weng,195,Obesity,23495669
1,Chunhua,Weng,195,Parturition,23495669
1,Chunhua,Weng,195,Periodontitis,23495669
1,Chunhua,Weng,195,Pregnancy,23495669
1,Chunhua,Weng,195,Prostatic Hyperplasia,23495669
1,Chunhua,Weng,195,Tobacco Use Disorder,23495669
1,Chunhua,Weng,195,Biomedical Research,23322812
1,Chunhua,Weng,195,Databases as Topic,23322812
1,Chunhua,Weng,195,Humans,23322812
1,Chunhua,Weng,195,Journal Impact Factor,23322812
1,Chunhua,Weng,195,New York City,23322812
1,Chunhua,Weng,195,Organizational Case Studies,23322812
1,Chunhua,Weng,195,"Outcome Assessment, Health Care",23322812
1,Chunhua,Weng,195,Publishing,23322812
1,Chunhua,Weng,195,Retrospective Studies,23322812
1,Chunhua,Weng,195,"Schools, Medical",23322812
1,Chunhua,Weng,195,Urology,23322812
1,Chunhua,Weng,195,Workflow,23322812
1,Chunhua,Weng,195,Computer Communication Networks,22883612
1,Chunhua,Weng,195,Internet,22883612
1,Chunhua,Weng,195,Research,22883612
1,Chunhua,Weng,195,Search Engine,22883612
1,Chunhua,Weng,195,Semantics,22883612
1,Chunhua,Weng,195,Time Factors,22883612
1,Chunhua,Weng,195,Algorithms,22846169
1,Chunhua,Weng,195,Clinical Trials as Topic,22846169
1,Chunhua,Weng,195,Cooperative Behavior,22846169
1,Chunhua,Weng,195,Humans,22846169
1,Chunhua,Weng,195,Information Storage and Retrieval,22846169
1,Chunhua,Weng,195,Man-Machine Systems,22846169
1,Chunhua,Weng,195,Patient Selection,22846169
1,Chunhua,Weng,195,Unified Medical Language System,22846169
1,Chunhua,Weng,195,Data Collection,22733976
1,Chunhua,Weng,195,Electronic Health Records,22733976
1,Chunhua,Weng,195,Humans,22733976
1,Chunhua,Weng,195,Information Dissemination,22733976
1,Chunhua,Weng,195,Quality Control,22733976
1,Chunhua,Weng,195,Reproducibility of Results,22733976
1,Chunhua,Weng,195,Research Design,22733976
1,Chunhua,Weng,195,Access to Information,22542813
1,Chunhua,Weng,195,Biomedical Research,22542813
1,Chunhua,Weng,195,Comparative Effectiveness Research,22542813
1,Chunhua,Weng,195,Confidentiality,22542813
1,Chunhua,Weng,195,Electronic Health Records,22542813
1,Chunhua,Weng,195,"Ethics Committees, Research",22542813
1,Chunhua,Weng,195,Health Insurance Portability and Accountability Act,22542813
1,Chunhua,Weng,195,Humans,22542813
1,Chunhua,Weng,195,Patient Selection,22542813
1,Chunhua,Weng,195,Research Subjects,22542813
1,Chunhua,Weng,195,United States,22542813
1,Chunhua,Weng,195,3' Untranslated Regions,22531314
1,Chunhua,Weng,195,Base Sequence,22531314
1,Chunhua,Weng,195,"Cell Line, Tumor",22531314
1,Chunhua,Weng,195,Cell Proliferation,22531314
1,Chunhua,Weng,195,DNA Primers,22531314
1,Chunhua,Weng,195,Humans,22531314
1,Chunhua,Weng,195,Immunohistochemistry,22531314
1,Chunhua,Weng,195,MicroRNAs,22531314
1,Chunhua,Weng,195,Neoplasm Metastasis,22531314
1,Chunhua,Weng,195,"Neovascularization, Pathologic",22531314
1,Chunhua,Weng,195,"RNA, Ribosomal",22531314
1,Chunhua,Weng,195,Real-Time Polymerase Chain Reaction,22531314
1,Chunhua,Weng,195,"Ribonuclease, Pancreatic",22531314
1,Chunhua,Weng,195,"Transcription, Genetic",22531314
1,Chunhua,Weng,195,Biomedical Research,22523344
1,Chunhua,Weng,195,Humans,22523344
1,Chunhua,Weng,195,Medical Informatics,22523344
1,Chunhua,Weng,195,"Models, Theoretical",22523344
1,Chunhua,Weng,195,"Translational Research, Biomedical",22523344
1,Chunhua,Weng,195,Algorithms,22195217
1,Chunhua,Weng,195,Feasibility Studies,22195217
1,Chunhua,Weng,195,Female,22195217
1,Chunhua,Weng,195,"Genetic Diseases, Inborn",22195217
1,Chunhua,Weng,195,"Genome, Human",22195217
1,Chunhua,Weng,195,Humans,22195217
1,Chunhua,Weng,195,Internet,22195217
1,Chunhua,Weng,195,Knowledge Bases,22195217
1,Chunhua,Weng,195,Male,22195217
1,Chunhua,Weng,195,Ovarian Neoplasms,22195217
1,Chunhua,Weng,195,"Polymorphism, Single Nucleotide",22195217
1,Chunhua,Weng,195,Prostatic Neoplasms,22195217
1,Chunhua,Weng,195,Risk Assessment,22195217
1,Chunhua,Weng,195,Semantics,22195217
1,Chunhua,Weng,195,Acute Coronary Syndrome,22195213
1,Chunhua,Weng,195,Clinical Trials as Topic,22195213
1,Chunhua,Weng,195,Cohort Studies,22195213
1,Chunhua,Weng,195,Computer Systems,22195213
1,Chunhua,Weng,195,"Decision Support Systems, Clinical",22195213
1,Chunhua,Weng,195,Electronic Health Records,22195213
1,Chunhua,Weng,195,"Hospitals, University",22195213
1,Chunhua,Weng,195,Humans,22195213
1,Chunhua,Weng,195,New York City,22195213
1,Chunhua,Weng,195,Observation,22195213
1,Chunhua,Weng,195,Patient Selection,22195213
1,Chunhua,Weng,195,Retrospective Studies,22195213
1,Chunhua,Weng,195,Biomedical Research,22195142
1,Chunhua,Weng,195,Clinical Trials as Topic,22195142
1,Chunhua,Weng,195,"Databases, Factual",22195142
1,Chunhua,Weng,195,Eligibility Determination,22195142
1,Chunhua,Weng,195,Humans,22195142
1,Chunhua,Weng,195,Information Storage and Retrieval,22195142
1,Chunhua,Weng,195,Natural Language Processing,22195142
1,Chunhua,Weng,195,Time,22195142
1,Chunhua,Weng,195,"Vocabulary, Controlled",22195142
1,Chunhua,Weng,195,Algorithms,21807647
1,Chunhua,Weng,195,Biomedical Research,21807647
1,Chunhua,Weng,195,Data Mining,21807647
1,Chunhua,Weng,195,Eligibility Determination,21807647
1,Chunhua,Weng,195,Natural Language Processing,21807647
1,Chunhua,Weng,195,Patient Selection,21807647
1,Chunhua,Weng,195,Semantics,21807647
1,Chunhua,Weng,195,Unified Medical Language System,21807647
1,Chunhua,Weng,195,Algorithms,21689783
1,Chunhua,Weng,195,Artificial Intelligence,21689783
1,Chunhua,Weng,195,Biomedical Research,21689783
1,Chunhua,Weng,195,Cluster Analysis,21689783
1,Chunhua,Weng,195,Semantics,21689783
1,Chunhua,Weng,195,Unified Medical Language System,21689783
1,Chunhua,Weng,195,Bayes Theorem,21642013
1,Chunhua,Weng,195,"Databases, Factual",21642013
1,Chunhua,Weng,195,Electronic Health Records,21642013
1,Chunhua,Weng,195,Humans,21642013
1,Chunhua,Weng,195,Pancreatic Neoplasms,21642013
1,Chunhua,Weng,195,PubMed,21642013
1,Chunhua,Weng,195,Risk Factors,21642013
1,Chunhua,Weng,195,Diabetes Mellitus,21347102
1,Chunhua,Weng,195,Humans,21347102
1,Chunhua,Weng,195,Patient Selection,21347102
1,Chunhua,Weng,195,Registries,21347102
1,Chunhua,Weng,195,Biomedical Research,21347026
1,Chunhua,Weng,195,Cluster Analysis,21347026
1,Chunhua,Weng,195,Humans,21347026
1,Chunhua,Weng,195,"Models, Theoretical",21347026
1,Chunhua,Weng,195,Natural Language Processing,21347026
1,Chunhua,Weng,195,Semantics,21347026
1,Chunhua,Weng,195,Unified Medical Language System,21347026
1,Chunhua,Weng,195,Humans,21346947
1,Chunhua,Weng,195,Information Storage and Retrieval,21346947
1,Chunhua,Weng,195,Natural Language Processing,21346947
1,Chunhua,Weng,195,Pilot Projects,21346947
1,Chunhua,Weng,195,Software,21346947
1,Chunhua,Weng,195,Unified Medical Language System,21346947
1,Chunhua,Weng,195,Clinical Trials as Topic,20034594
1,Chunhua,Weng,195,Humans,20034594
1,Chunhua,Weng,195,Information Storage and Retrieval,20034594
1,Chunhua,Weng,195,Natural Language Processing,20034594
1,Chunhua,Weng,195,Patient Selection,20034594
1,Chunhua,Weng,195,"Vocabulary, Controlled",20034594
1,Chunhua,Weng,195,Adult,19717797
1,Chunhua,Weng,195,Data Mining,19717797
1,Chunhua,Weng,195,"Diabetes Mellitus, Type 2",19717797
1,Chunhua,Weng,195,Eligibility Determination,19717797
1,Chunhua,Weng,195,Humans,19717797
1,Chunhua,Weng,195,Information Storage and Retrieval,19717797
1,Chunhua,Weng,195,"Medical Records Systems, Computerized",19717797
1,Chunhua,Weng,195,New York City,19717797
1,Chunhua,Weng,195,Patient Selection,19717797
1,Chunhua,Weng,195,Predictive Value of Tests,19717797
1,Chunhua,Weng,195,Sensitivity and Specificity,19717797
1,Chunhua,Weng,195,Workflow,19717797
1,Chunhua,Weng,195,Computer Systems,19562959
1,Chunhua,Weng,195,Electronic Health Records,19562959
1,Chunhua,Weng,195,Hospital Information Systems,19562959
1,Chunhua,Weng,195,Humans,19562959
1,Chunhua,Weng,195,Military Medicine,19562959
1,Chunhua,Weng,195,Military Personnel,19562959
1,Chunhua,Weng,195,Software,19562959
1,Chunhua,Weng,195,Software Design,19562959
1,Chunhua,Weng,195,United States,19562959
1,Chunhua,Weng,195,Management Audit,19285571
1,Chunhua,Weng,195,Medical Informatics,19285571
1,Chunhua,Weng,195,Terminology as Topic,19285571
1,Chunhua,Weng,195,Algorithms,18999285
1,Chunhua,Weng,195,Artificial Intelligence,18999285
1,Chunhua,Weng,195,Clinical Trials as Topic,18999285
1,Chunhua,Weng,195,Diagnosis,18999285
1,Chunhua,Weng,195,"Medical Records Systems, Computerized",18999285
1,Chunhua,Weng,195,Natural Language Processing,18999285
1,Chunhua,Weng,195,New York,18999285
1,Chunhua,Weng,195,Patient Discharge,18999285
1,Chunhua,Weng,195,Patient Selection,18999285
1,Chunhua,Weng,195,"Pattern Recognition, Automated",18999285
1,Chunhua,Weng,195,Cooperative Behavior,18999235
1,Chunhua,Weng,195,"Health Knowledge, Attitudes, Practice",18999235
1,Chunhua,Weng,195,New York City,18999235
1,Chunhua,Weng,195,Obesity,18999235
1,Chunhua,Weng,195,Patient Care Team,18999235
1,Chunhua,Weng,195,Professional Competence,18999235
1,Chunhua,Weng,195,Universities,18999235
1,Chunhua,Weng,195,Algorithms,18999200
1,Chunhua,Weng,195,Artificial Intelligence,18999200
1,Chunhua,Weng,195,Information Storage and Retrieval,18999200
1,Chunhua,Weng,195,Natural Language Processing,18999200
1,Chunhua,Weng,195,New York,18999200
1,Chunhua,Weng,195,"Pattern Recognition, Automated",18999200
1,Chunhua,Weng,195,Semantics,18999200
1,Chunhua,Weng,195,Terminology as Topic,18999200
1,Chunhua,Weng,195,Unified Medical Language System,18999200
1,Chunhua,Weng,195,Interdisciplinary Communication,18999104
1,Chunhua,Weng,195,Obesity,18999104
1,Chunhua,Weng,195,Research,18999104
1,Chunhua,Weng,195,Social Support,18999104
1,Chunhua,Weng,195,United States,18999104
1,Chunhua,Weng,195,Group Processes,18998941
1,Chunhua,Weng,195,Interdisciplinary Communication,18998941
1,Chunhua,Weng,195,Medical Informatics,18998941
1,Chunhua,Weng,195,Needs Assessment,18998941
1,Chunhua,Weng,195,New York,18998941
1,Chunhua,Weng,195,Professional Competence,18998941
1,Chunhua,Weng,195,Research,18998941
1,Chunhua,Weng,195,United States,18998941
1,Chunhua,Weng,195,Animals,18465022
1,Chunhua,Weng,195,Binding Sites,18465022
1,Chunhua,Weng,195,COS Cells,18465022
1,Chunhua,Weng,195,Calcium-Binding Proteins,18465022
1,Chunhua,Weng,195,Chlorocebus aethiops,18465022
1,Chunhua,Weng,195,"Neovascularization, Physiologic",18465022
1,Chunhua,Weng,195,Protein Binding,18465022
1,Chunhua,Weng,195,Protein Interaction Mapping,18465022
1,Chunhua,Weng,195,"Ribonuclease, Pancreatic",18465022
1,Chunhua,Weng,195,Artificial Intelligence,17452021
1,Chunhua,Weng,195,Clinical Trials as Topic,17452021
1,Chunhua,Weng,195,Database Management Systems,17452021
1,Chunhua,Weng,195,Humans,17452021
1,Chunhua,Weng,195,Information Storage and Retrieval,17452021
1,Chunhua,Weng,195,Language,17452021
1,Chunhua,Weng,195,Medical Informatics,17452021
1,Chunhua,Weng,195,Natural Language Processing,17452021
1,Chunhua,Weng,195,Programming Languages,17452021
1,Chunhua,Weng,195,Semantics,17452021
1,Chunhua,Weng,195,Terminology as Topic,17452021
1,Chunhua,Weng,195,Unified Medical Language System,17452021
1,Chunhua,Weng,195,User-Computer Interface,17452021
1,Chunhua,Weng,195,Information Systems,17238761
1,Chunhua,Weng,195,Semantics,17238761
1,Chunhua,Weng,195,"Vocabulary, Controlled",17238761
1,Chunhua,Weng,195,Clinical Protocols,16798070
1,Chunhua,Weng,195,Clinical Trials as Topic,16798070
1,Chunhua,Weng,195,Cooperative Behavior,16798070
1,Chunhua,Weng,195,Humans,16798070
1,Chunhua,Weng,195,Information Systems,16798070
1,Chunhua,Weng,195,Interviews as Topic,16798070
1,Chunhua,Weng,195,Research Design,16798070
1,Chunhua,Weng,195,Software Design,16798070
1,Chunhua,Weng,195,User-Computer Interface,16798070
1,Chunhua,Weng,195,Writing,16798070
1,Chunhua,Weng,195,Attitude to Computers,16779151
1,Chunhua,Weng,195,Clinical Protocols,16779151
1,Chunhua,Weng,195,Clinical Trials as Topic,16779151
1,Chunhua,Weng,195,Computer Communication Networks,16779151
1,Chunhua,Weng,195,Consumer Behavior,16779151
1,Chunhua,Weng,195,Cooperative Behavior,16779151
1,Chunhua,Weng,195,Data Collection,16779151
1,Chunhua,Weng,195,Group Processes,16779151
1,Chunhua,Weng,195,Humans,16779151
1,Chunhua,Weng,195,Internet,16779151
1,Chunhua,Weng,195,Multicenter Studies as Topic,16779151
1,Chunhua,Weng,195,Neoplasms,16779151
1,Chunhua,Weng,195,Organizational Culture,16779151
1,Chunhua,Weng,195,Organizational Innovation,16779151
1,Chunhua,Weng,195,Qualitative Research,16779151
1,Chunhua,Weng,195,User-Computer Interface,16779151
1,Chunhua,Weng,195,Biomedical Research,16023408
1,Chunhua,Weng,195,Clinical Trials as Topic,16023408
1,Chunhua,Weng,195,Communication,16023408
1,Chunhua,Weng,195,Communication Barriers,16023408
1,Chunhua,Weng,195,Documentation,16023408
1,Chunhua,Weng,195,"Efficiency, Organizational",16023408
1,Chunhua,Weng,195,Humans,16023408
1,Chunhua,Weng,195,Interprofessional Relations,16023408
1,Chunhua,Weng,195,Quality Control,16023408
1,Chunhua,Weng,195,Systems Theory,16023408
1,Chunhua,Weng,195,Workforce,16023408
1,Chunhua,Weng,195,Clinical Protocols,15361061
1,Chunhua,Weng,195,Clinical Trials as Topic,15361061
1,Chunhua,Weng,195,Cooperative Behavior,15361061
1,Chunhua,Weng,195,Databases as Topic,15361061
1,Chunhua,Weng,195,Humans,15361061
1,Chunhua,Weng,195,Interdisciplinary Communication,15361061
1,Chunhua,Weng,195,Internet,15361061
1,Chunhua,Weng,195,Software,15361061
1,Chunhua,Weng,195,User-Computer Interface,15361061
1,Chunhua,Weng,195,Writing,15361061
1,Chunhua,Weng,195,"Anthropology, Cultural",15361057
1,Chunhua,Weng,195,Clinical Protocols,15361057
1,Chunhua,Weng,195,Clinical Trials as Topic,15361057
1,Chunhua,Weng,195,Cooperative Behavior,15361057
1,Chunhua,Weng,195,Group Processes,15361057
1,Chunhua,Weng,195,Humans,15361057
1,Chunhua,Weng,195,Medical Oncology,15361057
1,Chunhua,Weng,195,Writing,15361057
1,Chunhua,Weng,195,Clinical Protocols,14728554
1,Chunhua,Weng,195,Clinical Trials as Topic,14728554
1,Chunhua,Weng,195,Humans,14728554
1,Chunhua,Weng,195,Software Design,14728554
1,Chunhua,Weng,195,Appointments and Schedules,12463951
1,Chunhua,Weng,195,Artificial Intelligence,12463951
1,Chunhua,Weng,195,Clinical Protocols,12463951
1,Chunhua,Weng,195,Clinical Trials as Topic,12463951
1,Chunhua,Weng,195,Decision Support Techniques,12463951
1,Chunhua,Weng,195,Humans,12463951
1,Chunhua,Weng,195,Time,12463951
